"citizenship","CountryOfExploitation","gender","ageBroad","isForcedLabour","isSexualExploit","isOtherExploit","isSexAndLabour","typeOfLabourAgriculture","typeOfLabourAquafarming","typeOfLabourBegging","typeOfLabourConstruction","typeOfLabourDomesticWork","typeOfLabourHospitality","typeOfLabourManufacturing","typeOfLabourPeddling","typeOfLabourOther","typeOfLabourNotSpecified","typeOfSexProstitution","recruiterRelationIntimatePartner","recruiterRelationFriend","recruiterRelationFamily","recruiterRelationOther","recruiterRelationUnknown","exploitationDTM","citizenshipDTM"
"ID","MY","Female","24--26",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","27--29",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","30--38",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","39--47",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","21--23",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","27--29",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","CN","Male","21--23",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","30--38",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","30--38",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","9--17",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","18--20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","AE","Female","30--38",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3
"ID","MY","Female","30--38",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","24--26",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","18--20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","30--38",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","21--23",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","CN","Male","21--23",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","18--20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","39--47",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","CN","Male","21--23",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","9--17",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","27--29",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","CN","Male","21--23",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","AE","Female","30--38",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3
"ID","MY","Female","18--20",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","CN","Male","21--23",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","30--38",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","30--38",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","AE","Female","30--38",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3
"ID","MY","Female","9--17",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","ID","Female","18--20",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3
"ID","MY","Female","30--38",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","30--38",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","CN","Male","18--20",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
"ID","MY","Female","9--17",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3
"KE","KE","Female","18--20",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
"KE","LY","Female","39--47",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","39--47",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","KE","Female","18--20",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3
"KE","SA","Female","30--38",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3
"KE","SA","Female","30--38",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","KE","Female","18--20",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3
"KE","LY","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","39--47",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3
"KE","LY","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","39--47",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3
"KE","KE","Female","18--20",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3
"KE","LY","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","39--47",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","39--47",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","39--47",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","SA","Female","30--38",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
"KE","LY","Female","39--47",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3
